[6769,1675] [6480,1073] 
[58598,18672] [58789,18294] 
[45628,9355] [45419,9502] 
[43951,24933] [43275,24185] 
[19109,56389] [19383,56721] 
[94819,50610] [94558,50008] 
[91782,4710] [91801,4127] 
[5727,45771] [5140,45816] 
[44218,39888] [44211,39618] 
[96387,21531] [96606,21735] 
[58,91577] [729,91081] 
[95809,42668] [95664,42536] 
[44716,39341] [44824,39831] 
[69208,24542] [69590,24041] 
[94280,50196] [94261,50500] 
[44976,39872] [44985,39095] 
[88156,6299] [88196,6508] 
[25107,55662] [25626,55475] 
[92457,82751] [92471,82311] 
[72259,22037] [72522,22635] 
[17541,57514] [17505,57044] 
[10736,59755] [10174,59477] 
[14831,3839] [14951,3005] 
[66465,76831] [66250,76330] 
[84690,54583] [84013,54588] 
[96335,21541] [96236,21885] 
[25173,55675] [25303,55324] 
[36966,83310] [36375,83093] 
[27896,36953] [27470,36222] 
[10475,59815] [10532,59568] 
[54369,10338] [54429,10378] 
[74388,20494] [74560,20790] 
[46887,5336] [46039,5389] 
[55415,67460] [55758,67009] 
[64252,48356] [64459,48220] 
[6444,1936] [6278,1406] 
[48159,83178] [48745,83033] 
[40410,42517] [40641,42805] 
[87603,29224] [87068,29188] 
[21787,16094] [21114,16278] 
[72504,22660] [72053,22321] 
[70945,50196] [70013,50545] 
[11662,60996] [11213,60451] 
[40123,42616] [40288,42947] 
[11500,60648] [11311,60693] 
[3369,11291] [3238,11671] 
[25697,55700] [25451,55060] 
[26371,23169] [26354,23816] 
[50090,50952] [50134,50585] 
[35409,94702] [35049,94843] 
[88911,6901] [88528,6343] 
[34525,509] [34837,891] 
[80851,96958] [80397,96225] 
[55472,67262] [55570,67744] 
[85038,53290] [85754,53038] 
[54915,10011] [54020,10803] 
[32228,32030] [32695,32772] 
[31717,8578] [31776,8043] 
[43712,24837] [43198,24417] 
[76436,29623] [76098,29555] 
[40410,42517] [40116,42084] 
[84405,54923] [84539,54734] 
[49498,37583] [49813,37536] 
[46761,5154] [46635,5974] 
[74997,20342] [74584,20842] 
[93839,48945] [93802,48269] 
[69571,24632] [69138,24235] 
[13583,68348] [13593,68799] 
[62004,64028] [62847,64539] 
[5901,45326] [5649,45350] 
[8590,60099] [8990,60412] 
[86973,90151] [86135,90403] 
[33747,15582] [33797,15096] 
[22689,33573] [22908,33409] 
[41693,67534] [41329,67141] 
[88462,6803] [88133,6007] 
[75981,33593] [75216,33371] 
[86849,90231] [86139,90905] 
[62777,64997] [62967,64318] 
[81833,27769] [81812,27258] 
[13760,68738] [13532,68178] 
[15330,88091] [15344,88075] 
[10803,59439] [10280,59487] 
[48216,83268] [48070,83607] 
[60798,26002] [60211,26344] 
[77719,6917] [77270,6485] 
[92797,82187] [92438,82029] 
[3580,11740] [3586,11604] 
[4584,30252] [4248,30137] 
[89284,2291] [89459,2838] 
[3569,11120] [3393,11292] 
[5345,45883] [5861,45151] 
[77546,6121] [77101,6479] 
[28259,93427] [28386,93371] 
[95651,42484] [95083,42988] 
[95075,42276] [95965,42775] 
[59923,32745] [59199,32645] 
[3610,11718] [3919,11259] 
[13012,68020] [13691,68525] 
[3097,11551] [3695,11817] 
[79925,96596] [79371,96766] 
[21323,16246] [21569,16899] 
[44261,39622] [44303,39120] 
[75871,33991] [75762,33869] 
[37575,59801] [37085,59169] 
[20227,40205] [20091,40691] 
[48932,83602] [48712,83287] 
[10443,59270] [10845,59486] 
[56822,40363] [56079,40303] 
[58470,18017] [58597,18083] 
[22687,33516] [22618,33718] 
[2668,53677] [2119,53857] 
[84717,54949] [84805,54686] 
[46709,5749] [46538,5261] 
[48547,83958] [48568,83099] 
[80069,96161] [80640,96056] 
[7378,91676] [7858,91952] 
[83996,22907] [83340,22069] 
[34271,948] [34458,102] 
[1469,89345] [1380,89913] 
[42743,62814] [42459,62457] 
[49529,37620] [49720,37522] 
[59481,32168] [59912,32742] 
[55109,67131] [55937,67009] 
[45293,9267] [45028,9337] 
[39224,58055] [39520,58451] 
[39528,58474] [39614,58410] 
[58753,18178] [58622,18166] 
[76578,29717] [76011,29009] 
[26034,23168] [26064,23539] 
[36778,83526] [36630,83021] 
[41978,67487] [41862,67625] 
[40660,42390] [40412,42240] 
[2376,53254] [2441,53798] 
[70630,50438] [70045,50617] 
[50681,50503] [50524,50832] 
[81291,27109] [81257,27437] 
[12050,8730] [12396,8304] 
[1798,89179] [1338,89963] 
[30727,26722] [30579,26194] 
[60211,26344] [60152,26022] 
[18908,95162] [18050,95524] 
[32216,32942] [32473,32078] 
[28109,93056] [28132,93505] 
[55273,67225] [55855,67296] 
[45629,9620] [45956,9874] 
[46611,5989] [46971,5891] 
[36564,83286] [36386,83590] 
[46709,5749] [46871,5106] 
[34466,783] [34208,105] 
[81114,27374] [81266,27748] 
[40650,42225] [40826,42578] 
[71502,38003] [71669,38734] 
[46895,5629] [46761,5154] 
[18066,95068] [18573,95705] 
[75834,33516] [75050,33239] 
[61672,91127] [61977,91247] 
[514,91168] [55,91191] 
[65995,87066] [65301,87240] 
[62321,64715] [62303,64905] 
[99346,25122] [99154,25972] 
[36706,83702] [36128,83295] 
[64860,48900] [64603,48202] 
[83690,22943] [83585,22875] 
[12398,8875] [12467,8346] 
[14215,3058] [14275,3230] 
[92476,82433] [92016,82553] 
[37146,59256] [37953,59148] 
[27025,36789] [27955,36955] 
[32881,32173] [32550,32296] 
[49439,37028] [49417,37164] 
[68831,84132] [68721,84842] 
[56194,40525] [56115,40889] 
[41114,67786] [41492,67501] 
[8743,60439] [8393,60033] 
[13872,68736] [13008,68896] 
[96954,21206] [96246,21015] 
[60702,26163] [60907,26950] 
[28976,93439] [28371,93614] 
[72906,22903] [72313,22424] 
[96611,21754] [96098,21249] 
[65014,87670] [65631,87379] 
[83578,22398] [83873,22352] 
[573,91561] [274,91550] 
[86973,90151] [86390,90504] 
[56305,40079] [56468,40625] 
[9910,58240] [9393,58187] 
[89079,2755] [89400,2938] 
[2047,53946] [2103,53231] 
[95784,42956] [95533,42884] 
[73718,64736] [73505,64425] 
[69568,24823] [69287,24573] 
[2045,53778] [2821,53855] 
[51741,84781] [51404,84802] 
[84272,54053] [84595,54077] 
[5465,45191] [5471,45259] 
[16090,35164] [16660,35273] 
[28653,93374] [28820,93711] 
[89249,2391] [89084,2226] 
[47786,26126] [47661,26379] 
[82261,85801] [82072,85021] 
[85726,53578] [85075,53122] 
[56673,40931] [56353,40669] 
[58462,18896] [58578,18826] 
[39871,58381] [39862,58482] 
[1893,89053] [1063,89681] 
[72385,22101] [72467,22178] 
[27152,36010] [27610,36874] 
[55624,67413] [55959,67283] 
[44031,39674] [44424,39785] 
[61567,91701] [61470,91992] 
[45430,9614] [45211,9507] 
[18979,95978] [18014,95007] 
[60134,26873] [60376,26682] 
[21930,16346] [21523,16976] 
[93794,48385] [93736,48414] 
[14831,3839] [14619,3169] 
[31197,8139] [31207,8530] 
[62886,64190] [62201,64149] 
[58013,18078] [58120,18293] 
[10281,59246] [10239,59768] 
[2102,53438] [2238,53897] 
[95889,42847] [95887,42873] 
[53321,68265] [53038,68369] 
[40641,42805] [40123,42616] 
[6920,1654] [6960,1510] 
[7032,91508] [7896,91438] 
[8124,60008] [8311,60667] 
[13541,68026] [13886,68935] 
[54068,10628] [54931,10838] 
[63731,68962] [63643,68764] 
[43430,24466] [43083,24303] 
[48657,83293] [48002,83621] 
[40571,42734] [40780,42373] 
[51088,84599] [51138,84755] 
[63609,68861] [63277,68960] 
[51472,84925] [51669,84659] 
[25054,55313] [25279,55442] 
[49612,37297] [49269,37789] 
[94134,50341] [94674,50246] 
[40673,42997] [40349,42837] 
[7482,91005] [7536,91333] 
[53850,68858] [53725,68140] 
[37407,59668] [37247,59658] 
[91459,4985] [91208,4039] 
[43796,24975] [43019,24169] 
[25810,55228] [25435,55681] 
[11573,60733] [11229,60224] 
[15082,88423] [15511,88383] 
[35414,94732] [35942,94026] 
[1015,89055] [1393,89738] 
[96049,21702] [96248,21783] 
[79549,96449] [79207,96661] 
[11682,60341] [11566,60222] 
[93862,48845] [93509,48780] 
[29196,78473] [29601,78828] 
[97037,12838] [97438,12833] 
[83578,22398] [83291,22327] 
[14211,3230] [14589,3001] 
[44989,39296] [44751,39353] 
[25049,55871] [25600,55689] 
[80053,96714] [80630,96384] 
[18184,95491] [18918,95482] 
[95549,42838] [95326,42337] 
[91851,4295] [91771,4173] 
[7733,91413] [7985,91501] 
[29529,78610] [29681,78170] 
[63643,68764] [63139,68456] 
[5200,45643] [5618,45419] 
[9241,58514] [9987,58136] 
[41862,67625] [41099,67114] 
[93214,48215] [93572,48141] 
[58833,18877] [58837,18439] 
[28995,93403] [28556,93823] 
[6648,1085] [6752,1521] 
[87560,29673] [87375,29513] 
[43889,24829] [43586,24198] 
[95091,42135] [95887,42296] 
[80704,96339] [80751,96645] 
[62201,64149] [62002,64022] 
[50328,50775] [50386,50700] 
[16784,35275] [16435,35976] 
[66610,76408] [66535,76751] 
[64020,48694] [64478,48256] 
[1102,89069] [1580,89477] 
[99601,25998] [99210,25934] 
[37535,59537] [37317,59408] 
[4161,30234] [4258,30926] 
[29149,78160] [29405,78742] 
[78082,58518] [78910,58993] 
[3361,11385] [3144,11561] 
[18344,95604] [18843,95807] 
[73352,64451] [73512,64403] 
[34415,295] [34131,227] 
[98565,3377] [98925,3115] 
[44132,39758] [44784,39323] 
[55324,67114] [55385,67704] 
[42158,62269] [42496,62607] 
[34199,512] [34570,772] 
[97682,12771] [97069,12968] 
[55649,67367] [55592,67826] 
[5318,45963] [5967,45707] 
[87034,29524] [87673,29137] 
[68937,84570] [68568,84807] 
[29259,78487] [29769,78828] 
[43272,24911] [43529,24803] 
[71549,38437] [71482,38300] 
[96578,21158] [96753,21734] 
[8230,60429] [8424,60699] 
[8431,60592] [8135,60026] 
[38274,92713] [38456,92939] 
[482,91447] [665,91753] 
[32910,32881] [32930,32415] 
[60688,26324] [60951,26507] 
[71400,38783] [71215,38267] 
[17482,57508] [17802,57494] 
[5593,45895] [5059,45714] 
[97906,12008] [97962,12295] 
[20797,40141] [20199,40009] 
[96518,21179] [96884,21662] 
[14831,3441] [14679,3637] 
[947,91445] [170,91975] 
[68468,84766] [68840,84339] 
[30989,26990] [30790,26993] 
[76969,29589] [76642,29143] 
[69442,24971] [69829,24626] 
[54369,10338] [54206,10061] 
[9833,58003] [9027,58610] 
[53354,68705] [53758,68021] 
[4748,30850] [4353,30036] 
[6371,1444] [6172,1832] 
[49150,37488] [49655,37348] 
[63486,68625] [63827,68216] 
[49348,37257] [49670,37503] 
[3361,11385] [3272,11434] 
[69180,24115] [69111,24876] 
[71377,38836] [71895,38040] 
[11564,60504] [11784,60333] 
[16473,35976] [16750,35653] 
[73408,64733] [73320,64582] 
[32597,32879] [32729,32549] 
[54623,10652] [54033,10062] 
[22387,33727] [22490,33638] 
[72741,22724] [72102,22438] 
[10740,59692] [10193,59117] 
[11850,60516] [11226,60486] 
[73487,64898] [73560,64425] 
[96518,21179] [96585,21892] 
[59612,32862] [59443,32566] 
[98675,3598] [98625,3625] 
[98355,3933] [98353,3249] 
[49242,37373] [49260,37056] 
[96518,21179] [96131,21536] 
[28365,93338] [28032,93802] 
[32482,32229] [32749,32582] 
[88981,6267] [88966,6233] 
[28949,93837] [28121,93278] 
[32875,32261] [32497,32750] 
[10309,59430] [10238,59991] 
[5046,45145] [5350,45315] 
[10416,59801] [10339,59544] 
[57271,87544] [57122,87114] 
[33350,15339] [33747,15582] 
[17478,57366] [17610,57642] 
[63328,68163] [63961,68650] 
[73447,64743] [73418,64272] 
[37208,59279] [37415,59191] 
[96419,21059] [96869,21816] 
[99609,25913] [99956,25425] 
[7733,91413] [7175,91074] 
[37862,59480] [37959,59811] 
[8363,60245] [8726,60201] 
[72605,22577] [72504,22660] 
[25691,55491] [25126,55049] 
[551,91487] [226,91162] 
[88054,6981] [88394,6499] 
[5483,45766] [5032,45065] 
[289,91647] [676,91753] 
[73726,64125] [73518,64674] 
[20582,40000] [20107,40311] 
[57890,87786] [57196,87160] 
[7602,91369] [7274,91226] 
[96638,21617] [96656,21714] 
[67823,99901] [67122,99573] 
[10445,59788] [10349,59827] 
[52949,43255] [52358,43721] 
[39794,58490] [39267,58561] 
[31088,8935] [31930,8391] 
[3117,11334] [3792,11964] 
[9863,58961] [9851,58732] 
[6517,1421] [6969,1839] 
[9149,58257] [9312,58401] 
[86816,90620] [86984,90620] 
[50527,50039] [50771,50402] 
[1226,89203] [1048,89051] 
[8389,60668] [8788,60198] 
[21240,16531] [21778,16879] 
[41695,67731] [41193,67082] 
[34441,670] [34824,877] 
[1338,89963] [1209,89630] 
[25270,55764] [25565,55953] 
[69023,24610] [69778,24010] 
[65441,87828] [65903,87916] 
[79257,96776] [79906,96315] 
[35622,94188] [35213,94062] 
[72937,22271] [72801,22664] 
[5036,45361] [5760,45984] 
[17143,57141] [17839,57277] 
[54845,10145] [54351,10002] 
[96618,21123] [96113,21041] 
[3849,11854] [3272,11160] 
[34228,726] [34709,601] 
[38741,92219] [38083,92576] 
[70160,50997] [70343,50879] 
[71377,38836] [71150,38663] 
[6359,1080] [6298,1391] 
[47665,26237] [47252,26073] 
[71889,38180] [71627,38808] 
[10412,59377] [10257,59702] 
[78796,58861] [78886,58826] 
[40057,42056] [40091,42535] 
[20964,40695] [20548,40664] 
[56631,40658] [56804,40878] 
[53633,68352] [53624,68262] 
[12234,8500] [12970,8839] 
[78824,58327] [78241,58537] 
[16226,35760] [16057,35863] 
[48683,83917] [48604,83750] 
[23428,41355] [23682,41833] 
[85904,53303] [85791,53742] 
[1875,89907] [1290,89974] 
[92204,82535] [92759,82097] 
[71009,38353] [71303,38165] 
[92834,82665] [92379,82185] 
[98261,3148] [98686,3738] 
[22398,33331] [22880,33487] 
[72290,22543] [72604,22499] 
[45577,9547] [45565,9476] 
[56822,40363] [56273,40737] 
[5314,45350] [5586,45279] 
[92379,82185] [92232,82249] 
[68468,84766] [68921,84156] 
[21946,16789] [21570,16337] 
[97771,12677] [97779,12980] 
[92189,82223] [92439,82842] 
[78827,58615] [78439,58886] 
[82471,85290] [82374,85695] 
[87267,29213] [87356,29499] 
[18881,95239] [18107,95629] 
[51938,84891] [51983,84792] 
[98987,3436] [98909,3782] 
[7896,91438] [7695,91179] 
[80119,96840] [80216,96018] 
[74983,20948] [74079,20547] 
[55052,67895] [55766,67190] 
[4122,30723] [4189,30156] 
[62032,64739] [62676,64920] 
[85358,53023] [85390,53721] 
[87019,29044] [87104,29912] 
[45999,9284] [45346,9071] 
[53076,68605] [53486,68625] 
[32468,32319] [32828,32951] 
[16290,35311] [16578,35640] 
[10601,59940] [10043,59718] 
[94880,50982] [94237,50991] 
[14538,3782] [14454,3887] 
[44129,39342] [44572,39882] 
[38192,92572] [38019,92270] 
[99806,25135] [99576,25538] 
[4128,30062] [4677,30091] 
[5813,45907] [5554,45476] 
[85475,53586] [85573,53800] 
[32872,32204] [32228,32030] 
[14286,3360] [14166,3449] 
[3430,11831] [3623,11922] 
[92794,82807] [92028,82766] 
[23671,41729] [23206,41201] 
[36706,83702] [36095,83110] 
[40005,42032] [40389,42968] 
[77857,6486] [77781,6892] 
[58095,18713] [58806,18748] 
[61672,91127] [61003,91713] 
[64734,48442] [64958,48700] 
[72700,22010] [72679,22711] 
[64668,48603] [64834,48036] 
[43560,24727] [43895,24249] 
[84690,54583] [84917,54882] 
[32930,32415] [32124,32258] 
[83610,22864] [83062,22437] 
[24794,72847] [24923,72836] 
[95712,42780] [95487,42995] 
[24948,72761] [24452,72612] 
[65252,87912] [65443,87838] 
[49015,37413] [49234,37785] 
[77925,6773] [77979,6902] 
[11274,60760] [11175,60750] 
[87272,29556] [87764,29174] 
[28259,93427] [28054,93736] 
[1456,89405] [1531,89962] 
[93145,48555] [93814,48310] 
[42606,62947] [42281,62376] 
[20020,40406] [20600,40498] 
[9107,58205] [9599,58788] 
[73314,64137] [73486,64782] 
[76436,29623] [76578,29717] 
[65943,87444] [65741,87489] 
[71631,38597] [71619,38732] 
[92975,82743] [92135,82341] 
[93360,48324] [93593,48860] 
[73198,64997] [73726,64125] 
[42070,62471] [42891,62576] 
[88748,6721] [88728,6457] 
[85086,53594] [85338,53781] 
[21568,16533] [21778,16089] 
[33942,15660] [33199,15392] 
[34446,947] [34366,406] 
[35669,94564] [35362,94452] 
[46245,5584] [46020,5702] 
[45577,9547] [45707,9103] 
[45737,9587] [45537,9851] 
[65212,87286] [65658,87122] 
[43414,24037] [43551,24067] 
[82659,85904] [82831,85231] 
[27190,36219] [27613,36768] 
[49038,37268] [49445,37516] 
[4693,30072] [4125,30838] 
[55464,67035] [55962,67664] 
[28056,93789] [28995,93403] 
[94129,50205] [94738,50409] 
[52664,43037] [52332,43262] 
[32004,32745] [32817,32560] 
[40968,42768] [40746,42416] 
[32141,32544] [32047,32541] 
[72439,22891] [72066,22260] 
[93028,48719] [93909,48141] 
[33148,15105] [33556,15000] 
[56199,40509] [56556,40720] 
[87627,29358] [87477,29340] 
[44721,39770] [44450,39211] 
[93009,48409] [93666,48066] 
[1360,89038] [1588,89811] 
[79155,96114] [79666,96148] 
[69890,24592] [69920,24135] 
[71496,38993] [71180,38802] 
[17266,57387] [17631,57464] 
[31605,8197] [31223,8061] 
[58095,18713] [58086,18082] 
[93961,48027] [93207,48709] 
[50559,50629] [50353,50509] 
[58578,18826] [58095,18713] 
[19879,56521] [19448,56651] 
[91258,4542] [91111,4901] 
[86135,90403] [86205,90920] 
[33699,15364] [33425,15879] 
[65091,87136] [65282,87557] 
[30817,26935] [30789,26801] 
[10154,59729] [10882,59851] 
[15269,88180] [15223,88347] 
[18398,95500] [18182,95916] 
[32144,32931] [32161,32840] 
[75564,33583] [75155,33110] 
[9594,58371] [9760,58586] 
[63286,68299] [63513,68019] 
[6702,1684] [6023,1270] 
[80390,96499] [80344,96566] 
[87469,29760] [87099,29160] 
[36966,83310] [36270,83878] 
[85844,53201] [85644,53835] 
[66826,76890] [66852,76750] 
[51010,84304] [51830,84278] 
[8015,60452] [8754,60782] 
[24865,72321] [24639,72995] 
[6447,1945] [6298,1039] 
[91520,4347] [91697,4454] 
[12827,8583] [12930,8565] 
[23915,41667] [23010,41637] 
[10162,59689] [10923,59870] 
[88732,6049] [88762,6214] 
[916,91678] [178,91579] 
[4923,30118] [4406,30510] 
[22006,33826] [22564,33012] 
[48972,83715] [48051,83543] 
[26483,23917] [26944,23108] 
[40507,42335] [40226,42753] 
[14746,3299] [14028,3661] 
[1413,89400] [1816,89690] 
[59966,32104] [59320,32114] 
[29936,78238] [29419,78949] 
[98506,3376] [98690,3841] 
[43619,24992] [43020,24488] 
[80880,96634] [80225,96616] 
[21414,16753] [21210,16742] 
[88480,6938] [88770,6509] 
[6702,1684] [6850,1195] 
[99287,25714] [99460,25893] 
[97820,12525] [97046,12754] 
[42476,62865] [42639,62107] 
[95287,42406] [95668,42121] 
[74415,20144] [74872,20059] 
[59847,32356] [59842,32716] 
[17284,57106] [17706,57105] 
[94309,50638] [94573,50938] 
[42688,62242] [42702,62077] 
[90231,42707] [90193,42428] 
[15835,88306] [15039,88173] 
[2891,53621] [2085,53734] 
[83987,22514] [83486,22921] 
[1611,89990] [1683,89990] 
[37656,59979] [37544,59798] 
[2443,53731] [2282,53825] 
[54477,10839] [54234,10069] 
[36662,83204] [36065,83500] 
[83664,22977] [83965,22272] 
[89834,2433] [89994,2193] 
[19920,56002] [19918,56316] 
[70016,50112] [70010,50733] 
[10948,59251] [10825,59228] 
[23481,41739] [23491,41714] 
[31085,8551] [31883,8978] 
[88550,6845] [88516,6237] 
[4897,30201] [4328,30942] 
[65938,87333] [65190,87178] 
[1053,89043] [1522,89088] 
[74852,20005] [74209,20954] 
[62416,64461] [62777,64997] 
[86913,90537] [86404,90558] 
[59837,32964] [59361,32427] 
[62706,64174] [62547,64149] 
[61385,91865] [61867,91220] 
[88231,6857] [88691,6807] 
[80935,96727] [80822,96292] 
[66627,76185] [66301,76869] 
[48718,83880] [48277,83704] 
[82307,85937] [82439,85524] 
[529,91981] [112,91476] 
[40637,42161] [40575,42581] 
[85667,53826] [85126,53008] 
[43796,24975] [43476,24869] 
[61712,91671] [61668,91932] 
[61640,91969] [61374,91059] 
[57542,87500] [57161,87908] 
[76548,29477] [76858,29598] 
[88977,6288] [88308,6126] 
[5312,45144] [5561,45180] 
[25049,55871] [25965,55277] 
[27231,36723] [27646,36147] 
[81001,27525] [81280,27444] 
[75784,33637] [75118,33784] 
[32124,32258] [32899,32220] 
[74086,20706] [74263,20194] 
[69040,24449] [69726,24947] 
[95820,42146] [95713,42448] 
[99191,25137] [99698,25572] 
[95012,42915] [95945,42276] 
[21900,16357] [21851,16628] 
[4454,30896] [4241,30641] 
[61358,91835] [61135,91740] 
[45293,9267] [45763,9213] 
[615,91904] [599,91136] 
[34526,858] [34745,664] 
[28751,93324] [28061,93452] 
[87360,29863] [87084,29634] 
[56649,40862] [56780,40654] 
[96753,21734] [96765,21149] 
[47368,26517] [47363,26940] 
[90826,42067] [90165,42707] 
[77087,6285] [77287,6754] 
[84771,54392] [84917,54556] 
[85000,53035] [85726,53578] 
[4826,30061] [4405,30299] 
[85583,53827] [85105,53149] 
[34924,728] [34936,423] 
[82979,85380] [82257,85515] 
[21628,16463] [21963,16397] 
[19646,56860] [19445,56590] 
[98545,3559] [98236,3059] 
[72608,22109] [72792,22579] 
[86698,90916] [86851,90242] 
[42954,62145] [42830,62642] 
[97883,12002] [97848,12855] 
[55383,67026] [55624,67413] 
[2318,53290] [2556,53808] 
[40288,42947] [40605,42767] 
[13614,68612] [13448,68632] 
[43619,24373] [43333,24256] 
[65116,87767] [65960,87441] 
[79516,96997] [79608,96972] 
[55959,67283] [55940,67601] 
[82850,85981] [82866,85784] 
[49989,37436] [49341,37460] 
[77629,6745] [77468,6582] 
[82000,85309] [82850,85981] 
[37234,59586] [37151,59857] 
[4258,30926] [4484,30224] 
[88089,6317] [88791,6362] 
[54179,10950] [54511,10114] 
[72906,22903] [72456,22242] 
[61949,91876] [61425,91675] 
[80522,96304] [80649,96358] 
[64698,48314] [64668,48603] 
[21606,16852] [21804,16969] 
[36703,83829] [36588,83269] 
[49382,37344] [49857,37203] 
[65310,87890] [65326,87183] 
[94950,50376] [94725,50753] 
[57678,87960] [57721,87554] 
[23491,41583] [23028,41486] 
[64354,48598] [64712,48053] 
