[6512,101145] [6060,101718] 
[84964,954154] [84866,954693] 
[84512,954097] [84551,954695] 
[84230,954157] [84310,954866] 
[84551,954695] [84887,954756] 
[84154,954466] [84833,954760] 
[84830,954593] [84806,954849] 
[84705,954091] [84259,954386] 
[84329,954261] [84860,954208] 
[84291,954400] [84179,954117] 
[84705,954091] [84687,954629] 
[84259,954927] [84609,954119] 
[84883,954367] [84477,954245] 
[84469,954783] [84540,954795] 
[84466,954951] [84140,954094] 
[84738,954267] [84776,954098] 
[84937,954174] [84512,954097] 
[84943,954877] [84385,954272] 
[84329,954261] [84982,954162] 
[84160,954553] [84705,954091] 
[84998,954586] [84631,954744] 
[84883,954367] [84764,954238] 
[84687,954629] [84042,954317] 
[84477,954245] [84671,954047] 
[84569,954816] [84883,954367] 
[84479,954716] [84300,954396] 
[84053,954007] [84260,954947] 
[84179,954117] [84317,954914] 
[84259,954386] [84919,954631] 
[84832,954123] [84461,954991] 
[84853,954458] [84830,954593] 
[84434,954144] [84561,954563] 
[84007,954463] [84793,954630] 
[84498,954369] [84291,954400] 
[84007,954463] [84717,954043] 
[84685,954270] [84329,954261] 
[84230,954157] [84115,954592] 
[84314,954320] [84053,954007] 
[84793,954630] [84376,954314] 
[84000,954212] [84100,954551] 
[84675,954320] [84790,954377] 
[84000,954212] [84476,954379] 
[84764,954238] [84311,954657] 
[84909,954973] [84981,954503] 
[84388,954610] [84718,954919] 
[84981,954503] [84569,954816] 
[84171,954792] [84964,954154] 
[84740,954530] [84675,954320] 
[84291,954400] [84936,954867] 
[84806,954849] [84854,954272] 
[84561,954563] [84888,954308] 
[84300,954396] [84853,954458] 
[84740,954530] [84998,954586] 
[84318,954611] [84292,954591] 
[84559,954241] [84421,954688] 
[84260,954947] [84626,954117] 
[84718,954919] [84259,954927] 
[84522,954283] [84160,954553] 
[84964,954154] [84664,954775] 
[84551,954695] [84632,954470] 
[84388,954610] [84479,954716] 
[84509,954557] [84317,954134] 
[84964,954154] [84000,954212] 
[84366,954033] [84685,954270] 
[84776,954098] [84314,954320] 
[84671,954047] [84405,954053] 
[84739,954666] [84522,954283] 
[84883,954367] [84171,954580] 
[84860,954208] [84506,954878] 
[84477,954245] [84740,954530] 
[84685,954270] [84979,954897] 
[84000,954212] [84434,954144] 
[84937,954174] [84739,954666] 
[84385,954272] [84157,954430] 
[84540,954795] [84266,954633] 
[84311,954657] [84388,954610] 
[84140,954094] [84937,954174] 
[84317,954134] [84053,954135] 
[84146,954229] [84471,954428] 
[84540,954795] [84509,954557] 
[84604,954489] [84054,954333] 
[84685,954270] [84887,954538] 
[84471,954428] [84559,954241] 
[84887,954538] [84469,954783] 
[84512,954097] [84738,954267] 
[84561,954563] [84123,954464] 
[84258,954593] [84843,954693] 
[84115,954592] [84146,954229] 
[84806,954849] [84366,954033] 
[84314,954320] [84171,954792] 
[84007,954463] [84074,954346] 
[84479,954716] [84258,954593] 
[84790,954377] [84466,954951] 
[84100,954551] [84837,954981] 
[84334,954620] [84318,954611] 
[84230,954157] [84832,954123] 
[84664,954775] [84498,954369] 
[84793,954630] [84028,954453] 
[97926,512906] [97191,512443] 
[97679,512577] [97837,512402] 
[97478,512145] [97840,512833] 
[97633,512885] [97348,512281] 
[97188,512227] [97719,512484] 
[97395,512197] [97508,512908] 
[97171,512603] [97942,512011] 
[97032,512256] [97910,512872] 
[97695,512918] [97659,512363] 
[97530,512161] [97234,512258] 
[97512,512593] [97530,512161] 
[97942,512011] [97879,512034] 
[97233,512995] [97171,512603] 
[97613,512979] [97569,512666] 
[97234,512258] [97926,512906] 
[97968,512994] [97633,512885] 
[97441,512380] [97695,512918] 
[97805,512684] [97478,512145] 
[97348,512281] [97032,512256] 
[97715,512253] [97805,512684] 
[97628,512329] [97088,512854] 
[97926,512906] [97188,512227] 
[97879,512034] [97512,512593] 
[97191,512443] [97224,512093] 
[97448,512323] [97153,512948] 
[97023,512769] [97715,512253] 
[97512,512593] [97435,512224] 
[97527,512137] [97343,512768] 
[97094,512582] [97623,512843] 
[97679,512577] [97115,512292] 
[97478,512145] [97285,512900] 
[97840,512833] [97968,512994] 
[97343,512768] [97233,512995] 
[97188,512227] [97094,512582] 
[97343,512768] [97441,512380] 
[97285,512900] [97982,512901] 
[97805,512684] [97306,512635] 
[97508,512908] [97411,512993] 
[97234,512258] [97628,512329] 
[97153,512948] [97395,512197] 
[97628,512329] [97613,512979] 
[97679,512577] [97723,512872] 
[97723,512872] [97448,512323] 
[97188,512227] [97679,512577] 
[97530,512161] [97665,512781] 
[97023,512769] [97860,512471] 
[97628,512329] [97202,512610] 
[97023,512769] [97527,512137] 
[97224,512093] [97828,512256] 
[97234,512258] [97705,512965] 
[107459,191149] [107014,191695] 
[107267,191751] [107019,191991] 
[107897,191201] [107328,191942] 
[107187,191421] [107912,191867] 
[107104,191768] [107768,191641] 
[107168,191027] [107148,191993] 
[107328,191942] [107104,191768] 
[107353,191036] [107547,191346] 
[107353,191036] [107826,191061] 
[107290,191917] [107683,191918] 
[107166,191717] [107846,191093] 
[107328,191942] [107296,191262] 
[107296,191262] [107720,191244] 
[107584,191252] [107586,191269] 
[107692,191293] [107117,191717] 
[107646,191525] [107213,191824] 
[107814,191363] [107651,191219] 
[107405,191299] [107056,191728] 
[107907,191621] [107692,191293] 
[107248,191137] [107397,191424] 
[107646,191525] [107929,191695] 
[107353,191036] [107904,191238] 
[107328,191942] [107918,191625] 
[107748,191850] [107892,191444] 
[107907,191621] [107403,191943] 
[107019,191991] [107166,191717] 
[107547,191346] [107571,191886] 
[107168,191027] [107382,191271] 
[107918,191625] [107219,191584] 
[107571,191886] [107405,191299] 
[107397,191424] [107168,191027] 
[107892,191444] [107654,191623] 
[107148,191993] [107669,191893] 
[107907,191621] [107893,191639] 
[107104,191484] [107454,191896] 
[107187,191640] [107079,191041] 
[107929,191695] [107403,191594] 
[107166,191717] [107187,191421] 
[107397,191424] [107877,191014] 
[107892,191444] [107353,191036] 
[107826,191061] [107267,191751] 
[107148,191993] [107104,191484] 
[107014,191695] [107503,191032] 
[107929,191695] [107993,191067] 
[107918,191625] [107174,191984] 
[107646,191525] [107187,191640] 
[107397,191424] [107472,191450] 
[107104,191484] [107241,191641] 
[107651,191219] [107290,191917] 
[107028,191978] [107748,191850] 
[107248,191137] [107646,191525] 
[107993,191067] [107125,191534] 
[107651,191219] [107584,191252] 
[107328,191942] [107459,191149] 
[107014,191695] [107851,191537] 
[107299,191444] [107897,191201] 
[107651,191219] [107248,191137] 
[107877,191014] [107860,191000] 
[107503,191032] [107814,191363] 
[107248,191137] [107907,191621] 
[107166,191717] [107299,191444] 
[107904,191238] [107011,191925] 
[118672,82836] [118277,82553] 
[118055,82913] [118462,82473] 
[118997,82707] [118454,82304] 
[118774,82134] [118553,82533] 
[118917,82006] [118931,82197] 
[118085,82652] [118751,82397] 
[118640,82087] [118012,82810] 
[118357,82599] [118290,82898] 
[118754,82289] [118488,82215] 
[118709,82956] [118421,82945] 
[118682,82983] [118351,82129] 
[118719,82677] [118091,82047] 
[118227,82555] [118102,82286] 
[118750,82337] [118917,82006] 
[118917,82006] [118505,82236] 
[118122,82053] [118397,82822] 
[118677,82049] [118005,82886] 
[118600,82864] [118683,82857] 
[118008,82310] [118940,82799] 
[118351,82129] [118137,82033] 
[118351,82129] [118600,82864] 
[118499,82701] [118869,82583] 
[118488,82215] [118008,82310] 
[118143,82377] [118130,82487] 
[118683,82857] [118968,82710] 
[118237,82485] [118499,82792] 
[118130,82487] [118555,82482] 
[118931,82197] [118357,82599] 
[118624,82792] [118504,82822] 
[118820,82835] [118663,82615] 
[118683,82857] [118968,82708] 
[118290,82898] [118985,82447] 
[118499,82701] [118256,82692] 
[118897,82677] [118774,82134] 
[118777,82628] [118979,82947] 
[118716,82328] [118511,82125] 
[118245,82128] [118062,82426] 
[118624,82734] [118075,82349] 
[118939,82544] [118056,82826] 
[118505,82236] [118084,82592] 
[118130,82487] [118253,82000] 
[118237,82485] [118613,82612] 
[118012,82810] [118820,82835] 
[118454,82304] [118237,82485] 
[118968,82710] [118641,82732] 
[118499,82792] [118682,82983] 
[118499,82701] [118640,82087] 
[118754,82289] [118997,82707] 
[118641,82732] [118437,82684] 
[118712,82984] [118624,82792] 
[118488,82215] [118499,82701] 
[118979,82411] [118489,82758] 
[118553,82533] [118878,82286] 
[118600,82864] [118897,82677] 
[118785,82231] [118406,82684] 
[118084,82160] [118122,82053] 
[118089,82296] [118950,82112] 
[118397,82822] [118750,82337] 
[118902,82758] [118588,82021] 
[118979,82411] [118490,82775] 
[118902,82758] [118586,82108] 
[118555,82482] [118754,82289] 
[118462,82473] [118084,82160] 
[118902,82758] [118777,82628] 
[118917,82006] [118705,82514] 
[118785,82227] [118624,82204] 
[118511,82125] [118838,82296] 
[118897,82677] [118624,82734] 
[118954,82769] [118709,82956] 
[118785,82231] [118954,82769] 
[118245,82128] [118719,82677] 
[118751,82397] [118751,82001] 
[118968,82710] [118712,82984] 
[118489,82758] [118410,82132] 
[118084,82592] [118785,82227] 
[118777,82628] [118549,82280] 
[118939,82544] [118902,82758] 
[118624,82204] [118356,82917] 
[118754,82289] [118055,82913] 
[118435,82693] [118072,82916] 
[118435,82693] [118716,82328] 
[118504,82822] [118227,82555] 
[118227,82555] [118468,82698] 
[118290,82898] [118979,82411] 
[118008,82310] [118089,82296] 
[118950,82112] [118122,82529] 
[118553,82533] [118672,82836] 
[118397,82822] [118976,82670] 
[118613,82612] [118085,82652] 
[118130,82487] [118435,82693] 
[118976,82670] [118939,82544] 
[118979,82411] [118245,82128] 
[118465,82016] [118860,82497] 
[118624,82204] [118785,82231] 
[118985,82447] [118465,82016] 
[118677,82049] [118388,82675] 
[118878,82286] [118335,82190] 
[118245,82128] [118677,82049] 
[127707,467234] [127246,467462] 
[127290,467967] [127707,467234] 
[127822,467879] [127301,467812] 
[127382,467140] [127816,467488] 
[127144,467561] [127180,467200] 
[127441,467648] [127804,467834] 
[127984,467729] [127534,467050] 
[127152,467901] [127326,467153] 
[127284,467547] [127977,467675] 
[127246,467462] [127402,467239] 
[127202,467105] [127238,467032] 
[127371,467642] [127339,467336] 
[127481,467579] [127023,467727] 
[127116,467388] [127425,467101] 
[127018,467291] [127641,467465] 
[127138,467310] [127967,467055] 
[127284,467547] [127613,467709] 
[127872,467668] [127974,467176] 
[127082,467806] [127936,467584] 
[127290,467452] [127979,467618] 
[127290,467795] [127852,467350] 
[127082,467806] [127790,467617] 
[127315,467036] [127361,467760] 
[127441,467648] [127368,467441] 
[127290,467795] [127315,467036] 
[127771,467313] [127382,467140] 
[127643,467856] [127061,467647] 
[127038,467012] [127184,467759] 
[127371,467642] [127621,467501] 
[127315,467036] [127984,467729] 
[127984,467729] [127082,467806] 
[127284,467547] [127371,467642] 
[127290,467452] [127419,467007] 
[127771,467313] [127319,467589] 
[127246,467462] [127426,467095] 
[127296,467876] [127027,467205] 
[127714,467649] [127595,467522] 
[127943,467624] [127064,467505] 
[127350,467405] [127346,467025] 
[127595,467522] [127541,467416] 
[127182,467066] [127116,467388] 
[127795,467793] [127323,467532] 
[127323,467532] [127856,467896] 
[127339,467336] [127034,467129] 
[127906,467314] [127350,467586] 
[127789,467046] [127145,467003] 
[127377,467052] [127565,467891] 
[127733,467059] [127714,467649] 
[127358,467436] [127469,467897] 
[127501,467574] [127733,467059] 
[127023,467727] [127771,467313] 
[127501,467574] [127377,467052] 
[127184,467649] [127350,467405] 
[127804,467834] [127872,467668] 
[127240,467334] [127296,467876] 
[127018,467015] [127974,467252] 
[127315,467036] [127182,467066] 
[127906,467314] [127279,467776] 
[127319,467589] [127513,467259] 
[127046,467632] [127789,467046] 
[127541,467416] [127138,467310] 
[127534,467050] [127610,467450] 
[127789,467046] [127152,467901] 
[127222,467439] [127441,467648] 
[127301,467812] [127676,467164] 
[127984,467729] [127996,467917] 
[127643,467856] [127939,467808] 
[127939,467808] [127290,467452] 
[127469,467897] [127504,467798] 
[127795,467793] [127210,467776] 
[127018,467291] [127191,467471] 
[127326,467153] [127184,467649] 
[127377,467052] [127787,467224] 
[127368,467441] [127137,467633] 
[127323,467532] [127692,467550] 
[127441,467648] [127241,467745] 
[127283,467364] [127038,467012] 
[127795,467793] [127290,467795] 
[127357,467570] [127038,467312] 
[127157,467502] [127666,467275] 
[127676,467164] [127357,467570] 
[127643,467856] [127284,467547] 
[127943,467624] [127157,467502] 
[127202,467105] [127065,467516] 
[127974,467176] [127018,467015] 
[127441,467648] [127846,467956] 
[127822,467879] [127144,467561] 
[127357,467570] [127643,467856] 
[127027,467205] [127018,467291] 
[127301,467812] [127358,467436] 
[127789,467046] [127970,467336] 
[127259,467700] [127217,467016] 
[127426,467095] [127906,467314] 
[127323,467532] [127290,467967] 
[127241,467745] [127524,467966] 
[127643,467856] [127202,467105] 
[127613,467709] [127481,467579] 
[127581,467144] [127240,467334] 
[127034,467129] [127851,467271] 
[127565,467891] [127222,467439] 
[127157,467502] [127046,467632] 
[127326,467153] [127795,467793] 
[127184,467759] [127501,467574] 
[127426,467095] [127822,467879] 
[127733,467059] [127581,467144] 
[127676,467164] [127283,467364] 
[127182,467066] [127259,467700] 
[141146,711769] [141675,711917] 
[141514,711938] [141657,711990] 
[141688,711919] [141236,711792] 
[141073,711777] [141786,711381] 
[141128,711546] [141145,711481] 
[141657,711990] [141438,711981] 
[141085,711713] [141935,711735] 
[141512,711656] [141318,711201] 
[141990,711833] [141672,711563] 
[141879,711108] [141207,711259] 
[141904,711279] [141488,711870] 
[141633,711954] [141930,711252] 
[141039,711283] [141205,711997] 
[141688,711919] [141065,711278] 
[141085,711713] [141883,711186] 
[141892,711848] [141784,711245] 
[141786,711381] [141785,711522] 
[141883,711186] [141096,711648] 
[141270,711312] [141250,711475] 
[141030,711442] [141735,711389] 
[141736,711555] [141633,711954] 
[141928,711721] [141898,711447] 
[141373,711480] [141073,711777] 
[141168,711338] [141307,711793] 
[141547,711240] [141485,711464] 
[141714,711149] [141168,711338] 
[141990,711833] [141302,711502] 
[141982,711636] [141688,711919] 
[141466,711858] [141512,711656] 
[141187,711462] [141343,711258] 
[141176,711701] [141415,711086] 
[141168,711338] [141504,711105] 
[141124,711607] [141774,711884] 
[141488,711870] [141754,711072] 
[141844,711683] [141547,711240] 
[141688,711919] [141198,711496] 
[141982,711636] [141386,711011] 
[141631,711061] [141219,711781] 
[141085,711752] [141521,711260] 
[141205,711997] [141146,711769] 
[141754,711072] [141176,711701] 
[141447,711242] [141618,711070] 
[141990,711833] [141928,711721] 
[141142,711276] [141506,711702] 
[141345,711979] [141085,711713] 
[141955,711641] [141343,711133] 
[141302,711502] [141945,711406] 
[141485,711464] [141723,711337] 
[141982,711636] [141169,711681] 
[141075,711026] [141124,711607] 
[141520,711101] [141183,711798] 
[141504,711105] [141697,711217] 
[141466,711858] [141142,711276] 
[141520,711101] [141892,711848] 
[141176,711701] [141231,711480] 
[141785,711522] [141345,711979] 
[141343,711133] [141097,711679] 
[141250,711475] [141311,711850] 
[141205,711997] [141387,711020] 
[141794,711577] [141844,711683] 
[141387,711020] [141030,711442] 
[141521,711260] [141982,711636] 
[141250,711475] [141195,711488] 
[141723,711337] [141653,711168] 
[141516,711298] [141039,711283] 
[141688,711919] [141879,711108] 
[141618,711070] [141631,711061] 
[141311,711850] [141520,711101] 
[141488,711870] [141975,711260] 
[141387,711020] [141373,711480] 
[141343,711133] [141736,711555] 
[141521,711260] [141706,711849] 
[141015,711976] [141516,711298] 
[141176,711701] [141514,711938] 
[141030,711442] [141085,711752] 
[141270,711312] [141187,711462] 
[141754,711072] [141447,711242] 
[141373,711480] [141075,711026] 
[141307,711793] [141955,711641] 
[141653,711168] [141130,711255] 
[141684,711023] [141270,711312] 
[141386,711011] [141128,711546] 
[141488,711870] [141990,711833] 
[141688,711919] [141714,711149] 
[141065,711278] [141904,711279] 
[141930,711252] [141222,711686] 
[141146,711769] [141794,711577] 
[141039,711283] [141466,711858] 
[141187,711462] [141859,711871] 
[141485,711464] [141684,711023] 
[141657,711990] [141016,711172] 
[141187,711462] [141832,711441] 
[141343,711133] [141683,711088] 
[161231,636619] [161880,636718] 
[161159,636518] [161220,636035] 
[161120,636028] [161656,636713] 
[161976,636694] [161090,636189] 
[161390,636425] [161255,636163] 
[161669,636378] [161676,636858] 
[161465,636371] [161444,636107] 
[161416,636665] [161850,636444] 
[161372,636419] [161301,636702] 
[161147,636156] [161134,636360] 
[161519,636126] [161793,636585] 
[161644,636436] [161669,636378] 
[161465,636371] [161271,636087] 
[161147,636156] [161751,636208] 
[161983,636231] [161503,636232] 
[161731,636578] [161074,636395] 
[161676,636858] [161952,636846] 
[161074,636333] [161915,636056] 
[161503,636232] [161300,636590] 
[161850,636444] [161936,636278] 
[161094,636983] [161364,636264] 
[161793,636585] [161465,636371] 
[161827,636637] [161186,636416] 
[161074,636333] [161656,636062] 
[161936,636278] [161406,636427] 
[161120,636028] [161332,636092] 
[161183,636658] [161295,636722] 
[161126,636825] [161159,636518] 
[161153,636126] [161595,636495] 
[161295,636722] [161983,636231] 
[161406,636427] [161313,636523] 
[161417,636463] [161153,636126] 
[161417,636463] [161213,636406] 
[161751,636208] [161478,636294] 
[161539,636609] [161827,636637] 
[161173,636934] [161102,636587] 
[161793,636585] [161099,636519] 
[161656,636713] [161182,636467] 
[161858,636818] [161557,636561] 
[161676,636858] [161137,636915] 
[161511,636585] [161722,636971] 
[161371,636327] [161073,636461] 
[161731,636578] [161843,636274] 
[161320,636358] [161074,636987] 
[161320,636358] [161094,636983] 
[161511,636585] [161057,636095] 
[161370,636859] [161305,636496] 
[161137,636915] [161988,636616] 
[161159,636518] [161314,636456] 
[161129,636442] [161984,636872] 
[161753,636257] [161590,636959] 
[161751,636208] [161589,636524] 
[161858,636818] [161120,636028] 
[161288,636382] [161074,636333] 
[161844,636523] [161539,636609] 
[161827,636637] [161827,636169] 
[161129,636442] [161049,636396] 
[161539,636609] [161623,636899] 
[161988,636616] [161288,636382] 
[161134,636360] [161976,636694] 
[161182,636467] [161320,636358] 
[161026,636582] [161202,636775] 
[161313,636523] [161371,636327] 
[161880,636718] [161128,636948] 
[161869,636456] [161731,636578] 
[161595,636495] [161370,636859] 
[161320,636358] [161714,636746] 
[161101,636468] [161869,636456] 
[161503,636232] [161480,636408] 
[161444,636107] [161596,636715] 
[161183,636658] [161505,636702] 
[161587,636808] [161126,636825] 
[161091,636766] [161587,636808] 
